Link Profile Pengguna;Username;Bintang ke-1;Bintang ke-2;bintang ke-3;Bintang ke-4;Bintang ke-4;Rating;Sejak Ulasan;Comment;Total Like Comment
https://lh3.googleusercontent.com/a-/ALV-UjXYerURNI1F4p0B8U3CxvDzmaXP06Te3IZP3PL0b7ysYvg=w45-h45-p-rp-mo-ba2-br100;Siti Rahmah;1;1;1;1;0;4;sebulan lalu;Buat yang suk binatang pas lagi ke mall bisa kunjungi tempat ini ya, ada di sky level PVJ, pokonya cari aja ada di deket ice skating. Bisa ngasih makan hamster, burung, kambing, dll. Binatang nya juga jinak jinak;0
https://lh3.googleusercontent.com/a-/ALV-UjUTZIwu9T6My-AE6t5ZqEmonKQr3wpYVY_w_BdQEKsK_k4=w45-h45-p-rp-mo-br100;elizabeth wijaya;1;1;1;1;0;4;sebulan lalu;Lengkap, dekornya lucu2 sesuai event,  toiletnya tolong ditingkatkan lg kebersihan nya dan jumlahnya, soalnya tiap mau ke toilet selalu antri;0
https://lh3.googleusercontent.com/a-/ALV-UjXPWXlIn_DpxlTHIaSZwOVjKSvOu3F7_1aWxgh1lEPsJRw=w45-h45-p-rp-mo-ba5-br100;Wisnu Wardhana;1;1;1;1;0;4;sebulan lalu;Mall ini berdiri saat gue masih kuliah dulu, sampai skrg bbrapa kali masih kesini, tapi makin kesini akses jalan nya makin macet, dan parkiran nya makin bikin stres;0
https://lh3.googleusercontent.com/a/ACg8ocLRtOOUFgTZDESZ809C1Fs_yJ6lP5bJTx8x7jSnlKg=w45-h45-p-rp-mo-br100;Cupa Mbim;1;1;1;1;0;4;sebulan lalu;Bagus.. lengkap.. cuma toilettnyaa jauh dan terbatas.. tiap mau ke toilet selaluu antriii gaesss🥹🥹🥹🥹arah ke mol jg muacett nya ampunnn... …;0
https://lh3.googleusercontent.com/a-/ALV-UjUkGYkKo5IBZaXpFuJhGrkvhTaOZXhY0eHt9Zj2ycXyPAg=w45-h45-p-rp-mo-ba5-br100;Alfi Syahri;1;1;1;1;0;4;sebulan lalu;Mall nya besar, bersih.;0
https://lh3.googleusercontent.com/a-/ALV-UjU36CzjuWu6Oo08yg3SECYJ721oWKeigiheUvpl0ncHVDY=w45-h45-p-rp-mo-ba4-br100;Mustaqim Dm;1;1;1;1;0;4;sebulan lalu;rame dan macet banget. tapi oke dalemnya.;0
https://lh3.googleusercontent.com/a-/ALV-UjUvZ_-wMtS8Qy1_2Y_E15np93Pw6XcgFHw5FGpMk0QBeA=w45-h45-p-rp-mo-ba3-br100;Adi Surya;1;1;1;1;0;4;sebulan lalu;Pengaturan parkir saja yang perlu lebih diarahkan. Sisanya oke seperti mall2 lainnya;0
https://lh3.googleusercontent.com/a/ACg8ocJVatpZB4yhoF-W9_6DJLNEiN-b_8W1Xt0603GCv7Qh=w45-h45-p-rp-mo-br100;GOY DOY;1;1;1;1;0;4;sebulan lalu;Kalo masuk ke dalem bingung susah cari jalan kelaur trus satpam nya juga sedikit jadi aga susah juga kalo mau tanya jalan;0
https://lh3.googleusercontent.com/a-/ALV-UjX6cPcW-IKRa-7YClUWGuM59T1Rfo1YN4wwMr7qE0dOpy8=w45-h45-p-rp-mo-ba5-br100;marlina make up artist;1;1;1;0;0;3;sebulan lalu;Mall yang luas dan ramai, lokasi strategis, tapi tempat parkirnya sempit, tp tempat favorite buat hange out. Tenantnya komplit, enak buat jalan;12
https://lh3.googleusercontent.com/a/ACg8ocKvcId_C12NV2VnLOGL_Duk7VJPbZFXXttQZ0qeD20x=w45-h45-p-rp-mo-br100;Sofie mbem;1;1;1;0;0;3;sebulan lalu;Sedih mall sebesar PVJ cari mushola susah nya setengah mati… sampe lantai paling bawah donk dan muter2… mengsedih 😭😭 …;0
https://lh3.googleusercontent.com/a/ACg8ocJCR9dnqX2yu2IfBxVyoQ_jLWkoEwHTvuDKivvtVsjH=w45-h45-p-rp-mo-br100;Borist Situmorang;1;1;1;0;0;3;sebulan lalu;Tempat nya luas tapi kurang terawat, banyak tempat nongkrong disini;0
https://lh3.googleusercontent.com/a-/ALV-UjWDh76paIMaxKhK-cAAYu2d8yrXkz6wZCNRxcVs-0fVFk14=w45-h45-p-rp-mo-br100;bianca MSP;1;1;1;0;0;3;sebulan lalu;Toilet selalu kotor, mushallah ga layak, ATM sangat jauh dan ga terjangkau, sebenernya salah 1 Mal yg kurang ramah anak tp krn lokasinya bagus aja, kalo ga darurat aku selalu menghindari mal ini sampai dia bisa memperbaiki kualitasnya, ayo …;0
https://lh3.googleusercontent.com/a-/ALV-UjXwPI654-AV1xXdEhfn4NQgHVY5KDlctAfab46Boj3CzSU=w45-h45-p-rp-mo-br100;Zhany ザニ;1;1;1;0;0;3;sebulan lalu;ngga terlalu suka sama mall yang satu ini. toiletnya cuma ada satu per lantai dan itu ada diujung. jadi kalau kitanya lagi ada diujung yang berlawanan sama toiletnya, kita harus jalan lumayan jauh, apalagi kalo udah kebelet, males banget. …;0
https://lh3.googleusercontent.com/a-/ALV-UjX6n3wKH30LMCOJPaYo99qILD3rxSe_Uh9xWF-zuVlqJA=w45-h45-p-rp-mo-ba2-br100;Dian K Sari;1;1;1;0;0;3;sebulan lalu;Mall bagus tapi parkiran nya harus diperbaiki. Harusnya ada tim parkir di lapangan utk membantu pengunjung parkir. Utk parkir butuh waktu lebih dari 1 jam krn area parkir yg sempit dan tidak ada yg mengarahkan.;0
https://lh3.googleusercontent.com/a-/ALV-UjUHKlR94VBKqDdjIWynphHuQrmqzwdaenCYJXmkM3SIZ7k=w45-h45-p-rp-mo-ba5-br100;Nimas Ayu;1;1;1;0;0;3;sebulan lalu;so far ini mall favorit aku & keluarga di bandung sih.. pintunya banyak hadi gak macet banget meskipun long weekend. parkirnya banyak tapi sempit dan gak ada ladies parkingnya. tenantnya lumayan lengkap..;0
https://lh3.googleusercontent.com/a/ACg8ocLNy0zvS3rA8eddIHfB9EjDs-slriD3fQ4Iw9wp9Oh4=w45-h45-p-rp-mo-ba3-br100;ekosusanto ery;1;1;1;0;0;3;sebulan lalu;Mal segede ini gak ada ATM...yg lebih memprihatinkan lagi toilet dan Mushola....Mushola sangat tdk layak untuk seukuran mal segede ini..;0
https://lh3.googleusercontent.com/a-/ALV-UjXFxngFlqWqdSYM96hRYQs60QndXHsH1-QuWjVbORxzU2U=w45-h45-p-rp-mo-br100;Zsaskia Shabrina;1;1;1;0;0;3;sebulan lalu;Tolong perbanyak fasilitas toilet dan mushola dong. Masa mall gede tapi fasilitas toilet dan mushollanya naudzubillah 🥺 …;0
https://lh3.googleusercontent.com/a-/ALV-UjVqU1ro0Ac4E6ZZfCERCUVF5BiflEvTc-6vK5WpD0qmUHg=w45-h45-p-rp-mo-br100;Fikri Harswa;1;1;1;0;0;3;sebulan lalu;Mall elit mushala sulit. Paling ga ramah shalat dari seluruh mall gede di bandung. Pindah mushala kirain tambah bagus, malah makin penuh;0
https://lh3.googleusercontent.com/a-/ALV-UjWUJPe0IL6Tub7VkkCqJ5DulUmdd9thJj-nEGKNQ65a1po=w45-h45-p-rp-mo-br100;Kalel Thor;1;1;1;0;0;3;sebulan lalu;mall nya ok. tp seriously parkiran mobil nya sempit. takut kalau bawa mobil gde.;0
https://lh3.googleusercontent.com/a-/ALV-UjVYp6Bw1chfbnvgs0pZpXUxs4z3AMeXLCPAZrmY-V-KD0Q=w45-h45-p-rp-mo-ba5-br100;Boss Sun;1;1;1;0;0;3;sebulan lalu;Lumayan, perlu ditambah hiasan yang menarik, lantai atas masih banyak yg kosong;0
https://lh3.googleusercontent.com/a-/ALV-UjWLTH8NUnHRSd1D5oCPI5wFG6rVnPYmHMSwgZZ36Aq8FB8=w45-h45-p-rp-mo-br100;Repi Rinaldi;1;1;0;0;0;2;sebulan lalu;Dengan mall yg seluas itu dan termasuk mall berkelas mushala dan toiletnya kalah dengan mall lain. Harusnya mencontoh trans studio mall yg punya mesjid tersendiri dan mudah d akses serta nyaman. Pvj mushala tidak layak , kecil dan sulit d temukan.;0
https://lh3.googleusercontent.com/a-/ALV-UjVDIwV6FOVy35r0h0_kGZ41TtS8ovjPKV0B2e2ct86mhYh1=w45-h45-p-rp-mo-br100;Natasya Rifa;1;1;0;0;0;2;sebulan lalu;mushollanya ganyaman pdhl ini hal yg paling penting, toilet selalu penuh banget, keliling2nya jauh.;0
https://lh3.googleusercontent.com/a/ACg8ocIprnpH2tvVMsapk-j8q6KRYCaS9p6YmvfLJiGfupxsGQ=w45-h45-p-rp-mo-br100;Syifa Raihana;1;0;0;0;0;1;sebulan lalu;Musholanya pindah pindah mulu, carinya ribet tidak terpusat, terakhir kesana musholanya ada di basement pintu keluar dari HM, TIDAK NYAMAN NO AC, karpetnya bau, mukena bau jorok gapernah dilaundry, tempat wudhunya gapernah dibersihkan …;0
https://lh3.googleusercontent.com/a/ACg8ocLr4RuwLdDg6WozfMXfBnsTaH3MrC_ZWelgs9w41T9dkw=w45-h45-p-rp-mo-br100;sonya b;1;0;0;0;0;1;sebulan lalu;Ketemu orang aneh di parkiran PVJ dekat H&M, saya lihat ada parkiran kosong dan sudah DIARAHKAN oleh satpam. Tapi di space parkir kosong tsb berdiri sekumpulan orang, ibu2 beserta anak2 dan pengasuhnya. Saya klakson, tapi mereka tidak …;0
https://lh3.googleusercontent.com/a/ACg8ocI9jhuuD86xmjqNAwh0U4RiONiH_8YEYD1Z-4n5yvsr=w45-h45-p-rp-mo-br100;yosep robiana;1;0;0;0;0;1;sebulan lalu;Sbnr paling ga suka kesini apa lg kl udh dtmpt parkir mbl atau mtr kelihatan sifat asli manusia yg ga mau ngalah merasa bnr dr kacamatanya dia tp krn ada client jd keoaksa hrs kesini;0
https://lh3.googleusercontent.com/a-/ALV-UjX0aEgjvHPUhVh8vDo-1UbI2sJHq52b7ZvvREiGpv6l6g=w45-h45-p-rp-mo-br100;Livia Kurniawan;1;0;0;0;0;1;sebulan lalu;Mall OK, tapi parkiran nya bau.. yang paling bau, masuk menuju parkiran motor sampai dekat pintu KKV nya bau sampah pake banget. Bikin males.;0
https://lh3.googleusercontent.com/a-/ALV-UjUZLM3SKh88Sn3WXazUc0bVOa-pAa-pxZyrX6m0hcMx1us=w45-h45-p-rp-mo-ba3-br100;Muhammad Alzaid Ponka;1;1;1;1;1;5;seminggu lalu;Konsep mallnya oke, semi semi outdoor gitu dan banyak outlet yang jual barang branded;0
https://lh3.googleusercontent.com/a-/ALV-UjWFx8TEY9wUhi4t2zteZycITydIOZc85HTNZFC7mUz6M70=w45-h45-p-rp-mo-ba3-br100;Bimo AP;1;1;1;1;1;5;seminggu lalu;Sudah tidak seperti waktu awal, mungkin krn sudah banyak saingan, tapi untuk jalan2 bersama keluarga tetap worth it krn parkiran luas, dan mallnya jg bnyk tempat terbuka;0
https://lh3.googleusercontent.com/a-/ALV-UjVwgXsNhWnHw5fZG1llwME3LGxVhvSfucdanCCq4c6yvHE=w45-h45-p-rp-mo-ba5-br100;Bijak A. Sukmawan;1;1;1;1;1;5;seminggu lalu;Pusat perbelanjaan dengan konsep yang unik karena berada di bawah tanah, dengan berbagai macam brand terkenal dan juga memiliki banyak pilihan resto maupun makanan ringan yang dijual.;0
https://lh3.googleusercontent.com/a-/ALV-UjW53WR8t5V5pS1JmRGqty8iqg-uI1GxtDqokNTeW45woms=w45-h45-p-rp-mo-ba2-br100;Sapta wahana Rental;1;1;1;1;1;5;seminggu lalu;Saya dari sapta wahana rental.. bawa penumpang d kalteng.. terus saya bawa ke PVJ dia sangat senang banget... mall paling luas katanya;0
https://lh3.googleusercontent.com/a-/ALV-UjV7VOgwq4Qnm4JiWuDsbdBjibknZBhEeJPYWwrzPiijTK0=w45-h45-p-rp-mo-ba3-br100;Hobby Link;1;1;1;1;1;5;seminggu lalu;Mall yang cukup nyaman serta tidak membosankan apalagi di lt.2 terdapat mini garden dan mini zoo, cocok utk membawa keluarga;0
https://lh3.googleusercontent.com/a-/ALV-UjU__jOroyUYyg4nvbKzFOI1OMjq_um-hut3J9Mw_Jq9cg=w45-h45-p-rp-mo-ba2-br100;Teguh haryanto;1;1;1;1;1;5;seminggu lalu;Alternatif wisata mall.. 🤭;0
https://lh3.googleusercontent.com/a-/ALV-UjV5sIoY6coOBxTHhJVqHp-iGBbHkErAhTa6rTWzn4SVKA=w45-h45-p-rp-mo-ba4-br100;Ilyas Irwansyah;1;1;1;1;1;5;seminggu lalu;Konsep mall yg bagus, luas dan lengkap segala macam ada, parkir tersedia banyak;0
https://lh3.googleusercontent.com/a/ACg8ocKUU7_K3z6JPyk6ojzLKT1zQTPj8fBHIR6TmfXNKs9n=w45-h45-p-rp-mo-br100;Dwiharsi Kiranawulan;1;1;1;1;1;5;seminggu lalu;Cakep, nyaman, komplit segala keperluan ada termasuk tempat rekreasi anak;0
https://lh3.googleusercontent.com/a-/ALV-UjX_ExM4KaN1J5Ekxl8MqW_a11ssjAHPHprYnoC4nbewf4g=w45-h45-p-rp-mo-ba2-br100;dian ramdhanii;1;1;1;1;1;5;seminggu lalu;Mudah di jangkau, mall lengkap, parkiran luas, terdapat pangkalan taxi bluebird;0
https://lh3.googleusercontent.com/a-/ALV-UjUl4KL7cUqfCZBE__GEitvZJM6xiv0xK6VGGJ48RjqgOL0=w45-h45-p-rp-mo-ba3-br100;Abd Fajar;1;1;1;1;1;5;seminggu lalu;Mall yang ramah keluarga dan menyenangkan untuk sekedar refreshing atau kuliner sambil bawa keluarga khususnya anak-anak;0
https://lh3.googleusercontent.com/a/ACg8ocJruw_jHqXbPPEjhsvu-s4ScY-SiON-jgKYE1IYkLK7XA=w45-h45-p-rp-mo-br100;Bebi Salma;1;1;1;1;1;5;seminggu lalu;Seru banget nonton disini , tempatnya bersih , banyak tenant makanan yg enak2;0
https://lh3.googleusercontent.com/a-/ALV-UjVGcyTlxrp9_SF944uRrBU-fwr6dbsIChr-gAalm4pp_Xk=w45-h45-p-rp-mo-br100;Mohammad Fawwazi Sya'bani;1;1;1;1;1;5;seminggu lalu;Tempat sangat nyaman untuk berbwlanja maupun menghabiskan waktu dengan teman maupun keluarga;0
https://lh3.googleusercontent.com/a/ACg8ocI3ytWver6w-QHW8PKtRdSIi6iW01-pAMj8ZfRqKL3u=w45-h45-p-rp-mo-ba2-br100;Indra Wahyudi;1;1;1;1;1;5;seminggu lalu;Tempat kongkow yg ok bgt. Pasa untuk keluarga ataupun bareng teman2.;0
https://lh3.googleusercontent.com/a-/ALV-UjWEYJNo2G7SouhaomgAfOPJwvyezARE0djZ3e4D5iAfICyF=w45-h45-p-rp-mo-br100;Lucy Emilda;1;1;1;1;1;5;seminggu lalu;Tempat yang nyaman untuk berbelanja,  Produk Branded dan Makanan Enak;0
https://lh3.googleusercontent.com/a-/ALV-UjW2WxsXQQNhYLxmf5OQ-rfdCRFfvtvhczFosfQpC3QlEA=w45-h45-p-rp-mo-br100;St. Maesaroh;1;1;1;1;1;5;seminggu lalu;Suasana mall nya sangat nyaman, bernuansa alam;0
https://lh3.googleusercontent.com/a-/ALV-UjXFY2kDlDNODqKBVPX-0aiotSmK_0gDV8lpzcSSmwNiV6o=w45-h45-p-rp-mo-ba3-br100;Amelia Kandau;1;1;1;1;0;4;seminggu lalu;Selalu cinta sama PVJ Bandung karena banyak sekali kenangan dari jaman muda. Terakhir ke sana ada air terjun buatan ala ala hehehe yah lumayan liat ruangan terbuka, di belakang tamannya sdh ada lampu2, cantik. …;2
https://lh3.googleusercontent.com/a-/ALV-UjUYQh20ZxJSQvmHy7pf9nt-AaYbEhFXFPdcIyA92YnEvQk=w45-h45-p-rp-mo-ba4-br100;Gunarti Prawintana;1;1;1;1;0;4;seminggu lalu;Mall nya luas banyak outdoor tapi sepertinya sedang byk progress renovasi;0
https://lh3.googleusercontent.com/a-/ALV-UjUmlExBWT8QXI5AADzma_7larssxVfYEvP9NLCFVaAprQo=w45-h45-p-rp-mo-ba4-br100;Ika Mustikawati;1;1;1;1;0;4;seminggu lalu;Mall yang sangat aesthetic.. Namun di parkiran basement dan Glamour Level, tercium bau tidak sedap yang sepertinya dari saluran selokan atau got;0
https://lh3.googleusercontent.com/a-/ALV-UjXrGZmo5JOMJdE1s_z8f6U9sxXCox_3Vebr2mOIqQ3uWiw=w45-h45-p-rp-mo-ba3-br100;Afriyanti Wulandari;1;1;1;1;0;4;seminggu lalu;Tempat berbelanja yg nyaman, banyak tokonya, parkirnya yg kurang besar;0
https://lh3.googleusercontent.com/a/ACg8ocLEaL5ffFc_cnLxwm87qVVfD5GgYUAhTA3IiCi6Q1Sx=w45-h45-p-rp-mo-ba3-br100;rosmeyda givani;1;1;1;1;0;4;seminggu lalu;Agak membingungkan pertama kali ke sini 🤣  krna penunjuk arahnya dll nya tidak terlihat mata.. …;0
https://lh3.googleusercontent.com/a/ACg8ocJu7RP5dKgTUOpD7Z0TKDR4UR_EgYHltcrqIHc9Kw91=w45-h45-p-rp-mo-ba3-br100;Alan Saniruslan;1;1;1;1;0;4;seminggu lalu;Intinya ramai sekali. Pengunjung tambah betah karena banyak kulinernya;0
https://lh3.googleusercontent.com/a/ACg8ocJU0V1EPQGdf17YZi0qBg4ycjbDNfZNr7oxd0YbeuN6=w45-h45-p-rp-mo-br100;sandy daniharja;1;1;1;0;0;3;seminggu lalu;Mall ramai, hanya yg masalah parkirannya tidak nyaman dari awal sampai sekarang, tap kartunya menjebak, sudah tap emoney, masih harus ambil tiket, jamin banyak yg ketinggalan tiket parkir dan kena denda.;0
https://lh3.googleusercontent.com/a-/ALV-UjXqYXjlC9DIfHbw6HnLhcZLYS4C4Rf-_ARkE_nvU_tOKw=w45-h45-p-rp-mo-br100;Iman Zayusman;1;1;1;0;0;3;seminggu lalu;Pvj, tmpt parking luas apa lg yg dkt jaln raya cman wc/toilet trlalu jauh hrs msk mall😇😅 …;0
https://lh3.googleusercontent.com/a/ACg8ocJBDMS8Nwwaab_A9G4goRIqaRiDZONnN7X_lg_QGi6Y=w45-h45-p-rp-mo-br100;Dheni Darmawan;1;1;1;0;0;3;seminggu lalu;Tenantnya sebnrnya bagus bagus. Tapi layout dan directionnya ga jelas, bikin bingung first timer;0
https://lh3.googleusercontent.com/a-/ALV-UjWuybLCyzI9aOT892kCRHYGOxc4BGdSQvoMhGzb8Zp_7w=w45-h45-p-rp-mo-br100;Stev Acropolis;1;1;0;0;0;2;seminggu lalu;Mall yang fasilitas toiletnya terburuk , karna cuma ada 1 fasilitas toilet di setiap lantai sehingga terjadi antrian dan closetnya yg tidak berfungsi normal;0
https://lh3.googleusercontent.com/a-/ALV-UjU4X3ivwfUbSd4q5iO7E9VlLZtHSPcyPX-HSVogHyFIFA=w45-h45-p-rp-mo-ba3-br100;shabrin.na10;1;1;1;1;1;5;setahun lalu;Iseng main pulang kerja bareng temen, nekat meski waktu sore keadaan hujan. Sampe sana berhenti hujannya, soalnya kelamaan di jalan yang super macet. Sampe sana, lama di Gramedia sampe lupa waktu;0
https://lh3.googleusercontent.com/a-/ALV-UjXKBTSReBIktuuWOQX5FhGujGitRqitdl90wif7G23_j18G=w45-h45-p-rp-mo-ba5-br100;NT Emi Yusuf;1;1;1;1;1;5;setahun lalu;Paris Van Java Resort Lifestyle Place adalah sebuah pusat perbelanjaan yang luas di kota Bandung, Jawa Barat. Dengan konsep yang mengintegrasikan antara outdoor dan indoor. …;10
https://lh3.googleusercontent.com/a-/ALV-UjXc4lrAPC-LFfxhBkqxakeEGEgTyFRk7QjaYgcdOzvApA=w45-h45-p-rp-mo-ba3-br100;Abdul Ahmad Hafidh;1;1;1;1;1;5;setahun lalu;Tempat bermain anak yg recommended di Bandung. Tempatnya bermain yang nyaman, aman, banyak jenis permainan dan pengantar bisa masuk kedalam. Masih dilantai yang sama, pengunjung bisa bersantap dengan berbagai menu yang enak, harga …;9
https://lh3.googleusercontent.com/a-/ALV-UjUPB7pOXjc8sTRcLBO0NYQA1xX1gsvaFglZLul1LIrzCm8=w45-h45-p-rp-mo-ba5-br100;Sukriah Sukardi;1;1;1;1;1;5;setahun lalu;Setelah makan siang di Ampera jl. Pajajaran lanjut ke Mall PVJ jl.Sukajadi hanya untuk cuci mata sambil foto2, Mall PVJ termasuk mall favourit org Bandung sepertinya coz banyak pengunjung disini, Lumayan jauh dari tempat parkir ke pertokoan & food court, nyaman jalan2 disini banyak view menarik.;3
https://lh3.googleusercontent.com/a-/ALV-UjWVJ4KQFBb1UO8dEHHJ6Kwq1R77B0BnhdB5m___eQAr5ZU=w45-h45-p-rp-mo-ba4-br100;melinda astuti;1;1;1;1;1;5;setahun lalu;Bagus si konsep Mall nya aesthetic, ada outdoor nya.. Nursery room lg direnov, sementara dsebelah babyshop, sebelah WC, lg nyusuin anak bau bgt ada yg lagi boker elah wkwkk.. …;2
https://lh3.googleusercontent.com/a-/ALV-UjX8SYeMwzaH_6KLJFFTs9phVeGfurJZ3VPLN_t1i0R3Iek=w45-h45-p-rp-mo-ba4-br100;aztri hestia sundari;1;1;1;1;1;5;setahun lalu;Tempat nya nyaman. Konsep jalan2 di kota paris ya. Per toko nya dibuat outdoor. Bukan konsep mall indoor pada umumnya. Produk2 middle to upper class, semua ada disiniiiiiiiii. Segala adaaa. Kalo cape bisa makan duluuu. Tempat makan …;3
https://lh3.googleusercontent.com/a-/ALV-UjXBIEQhGw6LF9Lnc_K_TCALwmmVEq37Y2eY3g6bIszWgMQ=w45-h45-p-rp-mo-ba5-br100;Selvy H;1;1;1;1;1;5;setahun lalu;Mall legend dibandung, mall ini sempat sepi karena pandemi covid-19 tp sekarang mulai rame lagi,mall ini termasuk mall yang sangat besar dan banyak sekali brand2 besar bergabung dimall ini,ada zara,h&m,mango,victoria secret,sogo,dan masih …;16
https://lh3.googleusercontent.com/a-/ALV-UjXxyU2p_zrfDKqTCK9ZYUmVcxdmPsFsL1UrbVNm52IvkAs=w45-h45-p-rp-mo-ba6-br100;Dendy Melody;1;1;1;1;1;5;setahun lalu;Salah satu mall terbesar dibandung dengan nama yang merupakan jargonnya kota bandung. Menawarkan konsep mewah dan unik betah aja kalau jalan-jalan di mall ini mulai dari lantai bawah sampai atas. Mau sekedar nongkrong, nonton, belanja ataupun yang lain di mall ini ada semua.;21
https://lh3.googleusercontent.com/a-/ALV-UjVX6Gr4w_LbCCCrtQlFWiarjgdqLoqp1rgr2uNF83BxecY=w45-h45-p-rp-mo-ba3-br100;Annisa;1;1;1;1;1;5;setahun lalu;Mall yang memiliki banyak spot buat foto. Musholanya nyaman dan bersih. Ada ice skating juga dan air terjun buatan di sky level mall. Cocok buat jalan jalan sama keluarga.;0
https://lh3.googleusercontent.com/a-/ALV-UjVCARul4DbFciLJwmxqaZJowY8RaiSCu7uiv8I-UHE8VA=w45-h45-p-rp-mo-ba6-br100;Doddy Juli Irawan;1;1;1;1;1;5;setahun lalu;Lokasi strategis, tenant banyak dan lengkap. Tersedia Miniso, Gramedia, Starbucks, KFC, Marugame Udon, People, dll. Parkir luas dan dekat hotel de Java.;3
https://lh3.googleusercontent.com/a-/ALV-UjWcN57yJ3ts1wSU6yM4Tb4Y80xm32o0758qBKPKjnpjo58=w45-h45-p-rp-mo-ba5-br100;Prasetyo Harjanto;1;1;1;1;1;5;setahun lalu;keliling sampai dengkul lemes..;0
https://lh3.googleusercontent.com/a-/ALV-UjX54bgFYjRNDsSr1Z3PZtE-6ohtSwu0SWBNMPgaHphtXE0=w45-h45-p-rp-mo-ba4-br100;Rendy Sapoetra Ismail;1;1;1;1;1;5;setahun lalu;Mall di Bandung yg wajib di datengin.. restoran nya banyak macam nya,. Toko2 nya juga lengkap,.;0
https://lh3.googleusercontent.com/a-/ALV-UjXNCU37CIVeZCxoJeKZpADb2BkaO7gxi_kmqysloLt9Cg=w45-h45-p-rp-mo-ba3-br100;Hasima;1;1;1;1;1;5;setahun lalu;Pertama kali ke Bandung. Sampai sekitar jam 9 malam. Langsung ke Paris Van Java mall. Saat itu pergi banyak toko yang udah tutup. Jadi cuman jalan-jalan keliling aja. Untuk interior nyaa bagus, apalagi untuk foto. Jika sampai lebih awal kek nyaa bagus. Tapi gak apa-apa saya tetap suka ♥️;5
https://lh3.googleusercontent.com/a-/ALV-UjXu17ckaDo9x_yG-CMe6hhPDdiFmtkdugENwedFryKQLohL=w45-h45-p-rp-mo-ba6-br100;Ananda DiCa;1;1;1;1;1;5;setahun lalu;Mall mevvah nan aestetik dibandung.Tiap sudutnya bisa dijadiin spot foto.Instagramable bingits.kebanyakan isinya brand2 ternama semua. Mulai dari fashion sampe aneka wahana permainan.Mall nya luas, trs ditata apik.Yang unik tuh ada semacam …;2
https://lh3.googleusercontent.com/a-/ALV-UjWGnq6-1yU39EUY56JYrXiFagYKirtMKpiasfX61q9XPkpg=w45-h45-p-rp-mo-ba4-br100;Bassku;1;1;1;1;1;5;setahun lalu;Mallnya gede dan luas, parkiran mobil jg gede. Cm syg pas kesana toiletnya pada direnovasi dan adanya di ujung2. Mgkn bisa ditambah utk fasilitas toilet.;0
https://lh3.googleusercontent.com/a-/ALV-UjVdfztzLn4HK1dKbakJOehvQFjPNjiTci4B3DnKMioZiwhW=w45-h45-p-rp-mo-ba4-br100;Dasilva Salsabillah;1;1;1;1;1;5;setahun lalu;Mall pets friendly banyak festival makanan dan bazar baju jam 10pagi parkiran mobil sudah penuh,karna luas tolong ada papan informasi;0
https://lh3.googleusercontent.com/a-/ALV-UjVEZ8C6o0mWvByWWu-u-lJYD2wD0GAbSv3uLwlBdv9ncKU=w45-h45-p-rp-mo-ba3-br100;Fitria Febri;1;1;1;1;1;5;setahun lalu;Mall terlengkap yang pernah aku kunjungin. Banyak official store brand sepatu, kosmetik, skincare, fashion, dan masih banyak lagi;0
https://lh3.googleusercontent.com/a/ACg8ocIc3pzP3AtyGin3fdnzT86O2qsMbnP28gPTCqonYS7e=w45-h45-p-rp-mo-ba4-br100;Ilan Risa;1;1;1;1;1;5;setahun lalu;Sangat luas. Rapih. Minus di mushola saja terlalu kecil. Ada air terjun. T4 makan banyak. Masuk check in peduli lindungi. Weekend rame bgt. Byk brand2 luar.;0
https://lh3.googleusercontent.com/a-/ALV-UjWbnyueB_7OBwizNhzKRJDv2pUtddW1QyFM4fnD16UlJB4=w45-h45-p-rp-mo-ba5-br100;Langga Pratama;1;1;1;1;1;5;setahun lalu;Tempat luar biasa yang memberikan pengalaman belanja namun tidak hanya untuk berbelanja. Kita juga dapat menikmati suasana alam di sini, karena di lantai 1 terdapat taman yang sangat luas. Tidak hanya itu, di tempat ini juga banyak spot untuk berfoto.;0
https://lh3.googleusercontent.com/a/ACg8ocJEeo_jIWL7rz5yVuvlTvmYsuZL_Q1pi9Tj0GGmNMkZ=w45-h45-p-rp-mo-ba2-br100;Widya Andika Putri;1;1;1;1;1;5;setahun lalu;Awal kesini masuk area parkiran ga expect bagian dalam nya bakal sebagus itu. Pas keluar mall wah ternyata bagus dr luar. Tolong diperbaikin area parkirannya.;3
https://lh3.googleusercontent.com/a-/ALV-UjWePgnqK69aTHlk5_y92Q0H9kAkgsg06fbW_fk-loBX0A=w45-h45-p-rp-mo-ba5-br100;Poespa J;1;1;1;1;1;5;setahun lalu;Tempat nya lumayan luas dan yg pasti ok banget karna bisa bawa si bocil (anabul) jalan2 kemari, waktu kemari sih dapet parkir lumayan gampang tapi kan kondisi emang sedang pandemi jadi ga tau kalau lagi normal apakah gampang juga atau susah …;3
https://lh3.googleusercontent.com/a-/ALV-UjUWGzbS9LseRQroQwhskvtvjIsvURsF3augc70fRiW0jLA=w45-h45-p-rp-mo-ba6-br100;Reni Purnama Sari;1;1;1;1;1;5;setahun lalu;Di rooftopnya ada taman hijau luas dan air terjun. Seger.;9
